doc_id,path,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,top_topic,top_score
MM__MM_04_20_2016_0.txt,MM/MM_04_20_2016_0.txt,0.2547001006310267,0.07103836576439639,0.17709186997397003,0.3727851983287264,0.023697275758715098,0.012525951685537285,5.135042757028073e-05,0.0880071894254051,5.134682928915708e-05,5.135117536351811e-05,topic_3,0.3727851983287264
MM__MM_04_20_2017_0.txt,MM/MM_04_20_2017_0.txt,0.20870371380707692,0.00015460849307594396,0.00015460389079984996,0.09825161382578051,0.00015459916524967844,0.00015460550972945644,0.00015461228283676797,0.5484596049284548,0.12300243065077451,0.02080960744622167,topic_7,0.5484596049284548
MM__MM_04_21_2016_0.txt,MM/MM_04_21_2016_0.txt,0.3012791429761669,0.00016452058251281398,0.1537063386116094,0.3292515770678488,0.00016452017448195984,0.00016451666341794612,0.00016451787321507722,0.21477585508205035,0.00016450405054069906,0.00016450691815588238,topic_3,0.3292515770678488
MM__MM_04_22_2016_0.txt,MM/MM_04_22_2016_0.txt,0.00012907288001414807,0.00012906466258069067,0.00012906205567217753,0.0001290647947113067,0.000129061948983969,0.0001290674736009371,0.9988384174578445,0.0001290624708652541,0.00012906466268563068,0.0001290615930414433,topic_6,0.9988384174578445
MM__MM_04_22_2019_0.txt,MM/MM_04_22_2019_0.txt,0.0001555556615806026,0.00015555042183704214,0.00015556285769496533,0.00015555003436894466,0.0001555569484733019,0.9986000229742226,0.00015555374719379325,0.00015555346208178904,0.00015554511101233305,0.00015554878153469182,topic_5,0.9986000229742226
MM__MM_04_23_2018_0.txt,MM/MM_04_23_2018_0.txt,0.00012258633583916482,0.00012258618505993373,0.0001225833567161201,0.00012258123588000834,0.00012259213788042817,0.07861958892176091,0.00012258240413617669,0.9203997541791287,0.00012257495988395105,0.0001225702837145848,topic_7,0.9203997541791287
MM__MM_04_24_2017_0.txt,MM/MM_04_24_2017_0.txt,0.10331218029910537,0.4339936091881646,0.0002404555408857335,0.3356539766033612,0.12559752681382974,0.00024045496237793244,0.00024044450203999847,0.00024045646442896965,0.00024044276118148755,0.00024045286462508756,topic_1,0.4339936091881646
MM__MM_04_25_2016_0.txt,MM/MM_04_25_2016_0.txt,0.0001695445760472088,0.00016953269920005955,0.03980244055944133,0.34112404776207267,0.0001695344577548197,0.00016952457830570847,0.00016954206038253197,0.4758309576962066,0.01440098291376974,0.12799389269681957,topic_7,0.4758309576962066
MM__MM_04_25_2016_1.txt,MM/MM_04_25_2016_1.txt,0.31398479417483255,0.00017518795798047686,0.00017517732610491918,0.4668828945326013,0.00017518131422703117,0.00017516905081544365,0.00017517752425569142,0.2179060705038649,0.00017516541224369745,0.00017518220307406623,topic_3,0.4668828945326013
MM__MM_04_25_2017_0.txt,MM/MM_04_25_2017_0.txt,0.29515847273919876,0.15008687970866683,0.00026117616439246607,0.3828076858103215,0.00026117822827159145,0.00026116021563038684,0.0002611534740098721,0.17037998678795416,0.0002611497831073891,0.0002611570884471089,topic_3,0.3828076858103215
MM__MM_04_26_2016_0.txt,MM/MM_04_26_2016_0.txt,0.3764834725141849,0.0001802345061540892,0.00018023571668181827,0.32181632477997035,0.00018022825915107646,0.00018023525950002647,0.0001802224531359783,0.13744472375286465,0.06339776488839488,0.09995655786996227,topic_0,0.3764834725141849
MM__MM_04_26_2018_0.txt,MM/MM_04_26_2018_0.txt,0.5475875623127041,0.0007754365150905739,0.0007754550691721274,0.0007754261623642426,0.000775422299509715,0.0007754596576169824,0.0007753523479869494,0.0007754062344077032,0.0007753286142544618,0.446209150786893,topic_0,0.5475875623127041
MM__MM_04_27_2016_0.txt,MM/MM_04_27_2016_0.txt,0.1610105328627299,0.15197951998420203,0.2003145199725227,0.3370407593168287,0.0001949784607425655,0.0001949827832087519,0.00019496888312517765,0.13207078400514924,0.00019498943662748546,0.016803964294863406,topic_3,0.3370407593168287
MM__MM_04_27_2017_0.txt,MM/MM_04_27_2017_0.txt,0.0005782104098579793,0.0005782056781363892,0.26697349940957144,0.0005781563328991939,0.0005782175659423502,0.0005781825873637421,0.0005781728648319722,0.0005782016015341018,0.0005781506212237041,0.7284010029286392,topic_9,0.7284010029286392
MM__MM_04_27_2017_1.txt,MM/MM_04_27_2017_1.txt,5.8289751388223055e-05,5.8287918162044556e-05,0.17503475882123137,0.06115348236378807,5.82903464702444e-05,5.8292122616487036e-05,5.82865881281486e-05,0.15652245169580858,5.8288808489291325e-05,0.6069395715839175,topic_9,0.6069395715839175
MM__MM_04_28_2017_0.txt,MM/MM_04_28_2017_0.txt,0.713263502766498,0.00045059980882009726,0.00045058134647595993,0.09639024135137368,0.1393360827240987,0.0004506094081126844,0.0004505785905909496,0.0004505674856771837,0.04830663485788739,0.00045060166046555726,topic_0,0.713263502766498
MM__MM_04_28_2017_1.txt,MM/MM_04_28_2017_1.txt,0.5689535654484079,0.0002326161101432805,0.13124308506254434,0.03990784604630449,0.00023262666004790052,0.00023261324676154878,0.00023260529176187433,0.17557848800726822,0.00023261331887303952,0.0831539408078874,topic_0,0.5689535654484079
MM__MM_04_28_2017_2.txt,MM/MM_04_28_2017_2.txt,0.5780856321568797,0.00017215251801819408,0.33730080051492545,0.00017215847839463042,0.0001721544359261192,0.07655585697426194,0.00017215623874809857,0.00017216577989094948,0.00017215374886340835,0.007024769154091401,topic_0,0.5780856321568797
MM__MM_04_29_2016_0.txt,MM/MM_04_29_2016_0.txt,0.4598475109457252,0.0002392922547194544,0.0002392904889392877,0.28152264481593087,0.0002392981053182978,0.2284505733534918,0.028743501433978504,0.00023930415753452454,0.00023929634049720534,0.0002392881038648245,topic_0,0.4598475109457252
MM__MM_04_30_2019_0.txt,MM/MM_04_30_2019_0.txt,0.0001555556615806026,0.00015555042183704214,0.00015556285769496533,0.00015555003436894466,0.0001555569484733019,0.9986000229742226,0.00015555374719379325,0.00015555346208178904,0.00015554511101233305,0.00015554878153469182,topic_5,0.9986000229742226
MM__MM_05_01_2016_0.txt,MM/MM_05_01_2016_0.txt,0.3967797464527254,0.00013892625061586619,0.22351076767720626,0.263588312065793,0.0001389305101521793,0.00013892392769722982,0.11528762509696443,0.00013893023006655522,0.00013891528932633305,0.00013892249945307613,topic_0,0.3967797464527254
MM__MM_05_02_2016_0.txt,MM/MM_05_02_2016_0.txt,0.5872250404795725,0.00018556812064169783,0.0001855824743067381,0.12775051225842235,0.0001855704301131761,0.1212681542706459,0.00018557178587200854,0.16264286206731343,0.00018556610061007815,0.00018557201250209864,topic_0,0.5872250404795725
MM__MM_05_03_2017_0.txt,MM/MM_05_03_2017_0.txt,0.6917951190599629,0.0001927235882409401,0.00019273069339053033,0.03771701272083984,0.00019273604495576136,0.26913875897036027,0.00019271710094554282,0.00019273603000624827,0.00019273831067385746,0.00019272748062421928,topic_0,0.6917951190599629
MM__MM_05_03_2017_1.txt,MM/MM_05_03_2017_1.txt,0.651109160980375,0.0003106682014702085,0.10790668065010263,0.21212025924384664,0.00031065745554498047,0.0003106319530731188,0.0003106407262259721,0.0003106346499982297,0.00031064681624567303,0.027000019323117644,topic_0,0.651109160980375
MM__MM_05_03_2019_0.txt,MM/MM_05_03_2019_0.txt,0.17048716214944634,0.041318618334209335,0.00011823799814051422,0.00011823107090513222,0.00011823250997032088,0.13597185755181082,0.00011822557404525496,0.6515129720763706,0.00011822841179731103,0.00011823432330417124,topic_7,0.6515129720763706
MM__MM_05_04_2017_0.txt,MM/MM_05_04_2017_0.txt,0.08921764487141166,0.0003521909928690887,0.24031325821770416,0.00035220451981710196,0.00035222382056733726,0.1390633020139544,0.00035219222705758354,0.2576891831460608,0.00035218884486111127,0.27195561134569674,topic_9,0.27195561134569674
MM__MM_05_05_2016_0.txt,MM/MM_05_05_2016_0.txt,0.1845495554647064,0.00014951691622735382,0.0001495187505323186,0.5554836177210417,0.00014952326274431262,0.0001495158408635301,0.00014950930685212648,0.1754934778326661,0.00014952782153082004,0.08357623708283529,topic_3,0.5554836177210417
MM__MM_05_05_2016_1.txt,MM/MM_05_05_2016_1.txt,0.5661338359854557,0.00035851866930059287,0.07254945424356539,0.31440326478063807,0.00035850860006423984,0.00035852161696664053,0.00035849810969068276,0.00035852475181110256,0.044762334240211525,0.00035853900229593076,topic_0,0.5661338359854557
MM__MM_05_05_2017_0.txt,MM/MM_05_05_2017_0.txt,0.7544908592790294,0.00019273018234227404,0.00019273092477602792,0.00019274647709979865,0.00019273388233183926,0.2439672935128317,0.00019271953215006956,0.00019273100774779077,0.0001927349035906462,0.00019272029810022973,topic_0,0.7544908592790294
MM__MM_05_06_2016_0.txt,MM/MM_05_06_2016_0.txt,0.7432332936449062,0.034821972548301675,0.0002476028462493204,0.055191790468924674,0.0800158084163311,0.00024760142849533835,0.0002475951050455929,0.0002476039764249983,0.00024759870833063896,0.0854991328569906,topic_0,0.7432332936449062
MM__MM_05_08_2018_0.txt,MM/MM_05_08_2018_0.txt,0.22937687318985928,0.5944990701990226,0.06229846401401175,0.0002217880224307929,0.11249487523092702,0.0002217858911603349,0.00022180266452083777,0.00022178883003702018,0.0002217694179894499,0.0002217825400410332,topic_1,0.5944990701990226
MM__MM_05_08_2018_1.txt,MM/MM_05_08_2018_1.txt,0.000578204338872259,0.000578196272766975,0.0005782014220314725,0.0005782262088450409,0.28593977335266507,0.0005781399417134246,0.000578150597303328,0.5304670448361248,0.0005781673814914941,0.17954589564818615,topic_7,0.5304670448361248
MM__MM_05_08_2019_0.txt,MM/MM_05_08_2019_0.txt,0.24012539657392382,0.1132538986161154,0.1570141085441399,0.00014797568322874632,0.00014797311220594506,0.4887187963068455,0.00014795818773958352,0.00014796824183165212,0.0001479648020705362,0.00014795993189877963,topic_5,0.4887187963068455
MM__MM_05_09_2016_0.txt,MM/MM_05_09_2016_0.txt,0.14328365001178897,0.0002114685765111545,0.00021147116987388484,0.2528717155551289,0.20918767385164586,0.00021146335294436363,0.00021147448336844695,0.39338815689556234,0.00021145562751411103,0.00021147047566206118,topic_7,0.39338815689556234
MM__MM_05_09_2017_0.txt,MM/MM_05_09_2017_0.txt,0.00014351339560967434,0.00014350547613246748,0.00014351455091346846,0.00014350948903657276,0.0001435164116513355,0.00014350668321035513,0.00014350173430524455,0.00014351435632242043,0.00014351394656655166,0.9987084039562519,topic_9,0.9987084039562519
MM__MM_05_09_2017_1.txt,MM/MM_05_09_2017_1.txt,0.000490308649805795,0.0004903034062166562,0.1732041211977,0.000490323703737273,0.0004903199182234317,0.0004903148504471719,0.0004903202409776747,0.0004903552556939074,0.019500817379892423,0.8038628153973056,topic_9,0.8038628153973056
MM__MM_05_09_2018_0.txt,MM/MM_05_09_2018_0.txt,0.39452201470669324,0.14745152825567504,0.0002445640276008817,0.00024455825946080335,0.431685932141046,0.024873174516257368,0.0002445538874296582,0.00024456525435264466,0.00024455789127970326,0.00024455106020461616,topic_4,0.431685932141046
MM__MM_05_09_2019_0.txt,MM/MM_05_09_2019_0.txt,0.4520766518738235,0.052952728113432865,0.14828734317432957,0.0013516703556555663,0.33857271585500515,0.0013517816214052116,0.001351719280052171,0.0013516898611394292,0.0013517813293388262,0.0013519185358176577,topic_0,0.4520766518738235
MM__MM_05_10_2016_0.txt,MM/MM_05_10_2016_0.txt,0.1449614791300728,0.0002123663568686348,0.00021237016701883168,0.25757321051152976,0.20402317446488066,0.00021236170663598223,0.00021237143622608896,0.39216794413400424,0.0002123536497478627,0.00021236844301524108,topic_7,0.39216794413400424
MM__MM_05_10_2016_1.txt,MM/MM_05_10_2016_1.txt,0.00022328215526885468,0.00022327837405138471,0.00022327662340696522,0.1547497974561893,0.15206710050966293,0.00022327412495867517,0.0002232711450997334,0.6598051437007586,0.00022326459084674459,0.03203831131975688,topic_7,0.6598051437007586
MM__MM_05_10_2016_2.txt,MM/MM_05_10_2016_2.txt,0.00017830568172458195,0.00017830665822846553,0.3767797375637383,0.32158337262972164,0.30038879463639734,0.00017829639931011963,0.0001782963911783964,0.00017829275006267102,0.0001782919458903306,0.00017830534374802863,topic_2,0.3767797375637383
MM__MM_05_10_2017_0.txt,MM/MM_05_10_2017_0.txt,0.16820460787893576,0.2886759717298948,0.2055077115454829,0.0004567505758209204,0.00045676142816248883,0.3348712435356816,0.00045670768457796755,0.00045674680541887694,0.0004567296934682555,0.0004567691225563571,topic_5,0.3348712435356816
MM__MM_05_10_2018_0.txt,MM/MM_05_10_2018_0.txt,0.16267836169940192,0.15220764260879946,0.00031957015836818774,0.0003195463401397265,0.6828770560464377,0.0003196006431794787,0.0003195477292975565,0.00031959396742364967,0.00031953559702265215,0.0003195452099297332,topic_4,0.6828770560464377
MM__MM_05_10_2019_0.txt,MM/MM_05_10_2019_0.txt,0.19401872757349295,0.00015042041830568681,0.14307302947401043,0.0777728244188999,0.04708977055308558,0.49935105015603615,0.00015042463376522384,0.03809292099933545,0.0001504190469366844,0.00015041272613196537,topic_5,0.49935105015603615
MM__MM_05_11_2016_0.txt,MM/MM_05_11_2016_0.txt,0.3195473098283196,0.45671373997483283,0.0001136710944491028,0.22294328784564343,0.00011366708425084395,0.00011366592370308295,0.00011366785096319858,0.00011366975189123878,0.00011365581688335349,0.0001136648290632024,topic_1,0.45671373997483283
MM__MM_05_11_2016_1.txt,MM/MM_05_11_2016_1.txt,0.33214712203657326,0.00020838690776381628,0.04629661180159035,0.1839221830233519,0.00020839488042751479,0.00020838360847471533,0.00020838081842708934,0.43638377121770566,0.0002083709958225866,0.00020839470986322347,topic_7,0.43638377121770566
MM__MM_05_11_2017_0.txt,MM/MM_05_11_2017_0.txt,0.3263467697112206,0.17382256518288267,0.388577761680998,0.03601791329512397,0.07351635289833619,0.00034371538134099396,0.0003437320884408264,0.0003437189208545281,0.00034372506305601296,0.00034374577774635095,topic_2,0.388577761680998
MM__MM_05_11_2017_1.txt,MM/MM_05_11_2017_1.txt,0.00012169021220856502,0.11059331783165045,0.4553060613974576,0.06359907729192443,0.00012168873034711813,0.07601839338363857,0.00012168454552713376,0.054330747711558984,0.00012168495432695119,0.23966565394136008,topic_2,0.4553060613974576
MM__MM_05_11_2018_0.txt,MM/MM_05_11_2018_0.txt,0.3995520965770505,0.0002000571547320431,0.00020006004965995465,0.00020005648154463568,0.031750467736879465,0.26679162683666596,0.0002000459630606452,0.30070548535525465,0.0002000450695787283,0.000200058775573297,topic_0,0.3995520965770505
MM__MM_05_12_2016_0.txt,MM/MM_05_12_2016_0.txt,0.723845904843221,0.06029894769540073,0.14739819122739423,0.06724205269006013,0.0002024980364056034,0.0002024876129329354,0.00020248867581466708,0.0002024954797669203,0.00020246428578983564,0.00020246945321394593,topic_0,0.723845904843221
MM__MM_05_15_2019_0.txt,MM/MM_05_15_2019_0.txt,0.6783862104427777,0.0002433655374246669,0.09537957384327346,0.0002433534561081755,0.0002433693946551718,0.22453068158476663,0.0002433644871066214,0.00024336303215941613,0.0002433568256548296,0.00024336139607329164,topic_0,0.6783862104427777
MM__MM_05_16_2016_0.txt,MM/MM_05_16_2016_0.txt,0.8540266633844587,0.003916341211434049,0.0002294323631578477,0.04208169720402424,0.05455425630345502,0.0442739648386653,0.00022941334093531083,0.00022941377398363977,0.00022939964607101996,0.00022941793381496488,topic_0,0.8540266633844587
MM__MM_05_16_2016_1.txt,MM/MM_05_16_2016_1.txt,0.6721903718334937,0.06953228944127514,0.02124521390419654,0.0002232716565517624,0.00022328447338356818,0.0002232630700532189,0.2356924723537601,0.00022327328040592172,0.0002232743378429905,0.0002232856490370931,topic_0,0.6721903718334937
MM__MM_05_16_2017_0.txt,MM/MM_05_16_2017_0.txt,0.0005077602422598728,0.0005077333475683385,0.0005077646650718584,0.000507764931562729,0.0005077469240265408,0.09910771587624627,0.0005077197308925193,0.18045319030328485,0.0005077012462331531,0.7168849027328539,topic_9,0.7168849027328539
MM__MM_05_16_2017_1.txt,MM/MM_05_16_2017_1.txt,0.0013892839689173446,0.0013894217290263992,0.0013893459615935842,0.0013891098208751922,0.0013892637772414094,0.0013893702078433686,0.0013892329558424607,0.0013893151447858462,0.0013890527398778716,0.9874966036939965,topic_9,0.9874966036939965
MM__MM_05_16_2017_2.txt,MM/MM_05_16_2017_2.txt,0.0004293099893282586,0.0004293078618747333,0.00042931480652422645,0.2819860619213237,0.0004292904438766183,0.0004292883046362319,0.0004292570602163472,0.0004293188561933761,0.0004292902033271295,0.7145795605526993,topic_9,0.7145795605526993
MM__MM_05_17_2016_0.txt,MM/MM_05_17_2016_0.txt,0.5537323780940016,0.18526353831894077,0.00016727343984848,0.16943341964230424,0.0001672696369942567,0.00016726885472979718,0.0001672624231750728,0.09056707954248827,0.00016725335623429976,0.0001672566912834362,topic_0,0.5537323780940016
MM__MM_05_17_2018_0.txt,MM/MM_05_17_2018_0.txt,0.4589714606845248,0.0002488159929005682,0.0495697578259695,0.0002488200520539329,0.225974800793813,0.17213522792050012,0.00024880274658066405,0.09210465072464222,0.00024884766754009564,0.00024881559147502027,topic_0,0.4589714606845248
MM__MM_05_18_2016_0.txt,MM/MM_05_18_2016_0.txt,0.2662032353346856,0.00018523135376329159,0.00018523439039562218,0.11374237478186058,0.0001852283988932977,0.000185244337658165,0.00018522699277738,0.4554739633825689,0.16346902732465035,0.00018523370274681826,topic_7,0.4554739633825689
MM__MM_05_19_2016_0.txt,MM/MM_05_19_2016_0.txt,0.1406816812197218,0.6435023725486302,0.0003135782559525589,0.0003135686190529543,0.08621127270372435,0.0003135704581798086,0.00031357189940084266,0.1277232629760466,0.0003135450118792044,0.0003135763074117353,topic_1,0.6435023725486302
MM__MM_05_20_2016_0.txt,MM/MM_05_20_2016_0.txt,0.3534916442867674,0.000168959437737464,0.07214685007197719,0.25056779522556843,0.00016897299455332493,0.00016895785780719148,0.00016897366692416978,0.3227799128946247,0.0001689646879137957,0.00016896887612643632,topic_0,0.3534916442867674
MM__MM_05_20_2016_1.txt,MM/MM_05_20_2016_1.txt,0.0001190830509858204,0.00011907519370871639,0.10393653776250929,0.8951108584060516,0.00011907577517431481,0.00011907853474891511,0.00011907413363801446,0.00011907940624563062,0.00011906616626035221,0.0001190715706773906,topic_3,0.8951108584060516
MM__MM_05_20_2016_2.txt,MM/MM_05_20_2016_2.txt,0.0022170806811647186,0.0001186519102146424,0.10931097863172666,0.88764138040588,0.0001186536504609835,0.0001186551280324504,0.00011865213619387238,0.00011865603119861918,0.00011864309929072666,0.00011864832583739593,topic_3,0.88764138040588
MM__MM_05_21_2019_0.txt,MM/MM_05_21_2019_0.txt,0.26013451862768033,0.00018696960718241117,0.23025127895851166,0.00018695880170681772,0.00018695677184094508,0.5083054590844883,0.0001869555137769645,0.00018697619098018544,0.00018695521182205291,0.0001869712320103092,topic_5,0.5083054590844883
MM__MM_05_22_2019_0.txt,MM/MM_05_22_2019_0.txt,0.00023873408147088125,0.00023872195381952424,0.00023873803009665586,0.0002387267570138392,0.15731436340724378,0.00023872496325553057,0.00023871876714014754,0.6382676768017295,0.00023871333760182477,0.20274688190062848,topic_7,0.6382676768017295
MM__MM_05_22_2019_1.txt,MM/MM_05_22_2019_1.txt,0.2968365667010358,0.00016838978926827342,0.0946220253916299,0.0001683908853820506,0.0001683877257342751,0.3183951943123305,0.00016837963524642913,0.2891358647194997,0.00016840625193082463,0.00016839458794233486,topic_5,0.3183951943123305
MM__MM_05_23_2016_0.txt,MM/MM_05_23_2016_0.txt,0.0002924650917104778,0.0002924720499883499,0.0002924835768121764,0.000292486795933676,0.15148088627082817,0.00029244783523831486,0.0002924645775240242,0.16873005007946706,0.08270315380737792,0.5953310899151197,topic_9,0.5953310899151197
MM__MM_05_23_2018_0.txt,MM/MM_05_23_2018_0.txt,5.231673656958988e-05,0.05869924578419566,0.26532628319622376,0.02673850082118924,5.231592098608962e-05,5.231602720554127e-05,5.2312747542693366e-05,0.5815008354583676,5.231408252620974e-05,0.06747355922519369,topic_7,0.5815008354583676
MM__MM_05_23_2018_1.txt,MM/MM_05_23_2018_1.txt,0.14359349205285,0.0001615905003387087,0.00016160005247177364,0.00016159215130391832,0.00016159259281269036,0.0001615970855197963,0.0001615862027552116,0.8373762056684858,0.017899156571384068,0.00016158712207831695,topic_7,0.8373762056684858
MM__MM_05_23_2019_0.txt,MM/MM_05_23_2019_0.txt,0.00020539925946879992,0.00020537936097556243,0.00020539866898798927,0.00020539334315001728,0.19660316077152445,0.00020540530873348819,0.00020537966621313788,0.7648182391354138,0.0002053708821285807,0.037140873603404186,topic_7,0.7648182391354138
MM__MM_05_24_2016_0.txt,MM/MM_05_24_2016_0.txt,0.0009711378500461174,0.0009710471870471081,0.0009712386930270026,0.0009711733705734646,0.0009710876013162583,0.9912596377213309,0.0009710968420281496,0.0009711075584802097,0.0009711302517230232,0.0009713429244277549,topic_5,0.9912596377213309
MM__MM_05_25_2016_0.txt,MM/MM_05_25_2016_0.txt,0.4382110229006834,0.0001757874108257008,0.1463072892565845,0.10870916462469347,0.00017579025665696987,0.00017578673738943856,0.1412265470535797,0.16466703943660113,0.00017577472488777344,0.00017579759809772572,topic_0,0.4382110229006834
MM__MM_05_25_2017_0.txt,MM/MM_05_25_2017_0.txt,0.191712020497203,0.08483065055700544,0.2614440944410606,0.0003704805298368685,0.4597904199608095,0.0003704624333931575,0.000370469931963012,0.0003704680569071478,0.0003704567235591534,0.0003704768682622506,topic_4,0.4597904199608095
MM__MM_05_25_2018_0.txt,MM/MM_05_25_2018_0.txt,0.8387068716715933,0.0011497096658004858,0.0011497155801710004,0.0011496352186254322,0.15209519815978526,0.0011498804371493172,0.001149737623631381,0.001149820929496396,0.0011496315132344952,0.0011497992005131254,topic_0,0.8387068716715933
MM__MM_05_26_2016_0.txt,MM/MM_05_26_2016_0.txt,0.8509432060232828,0.00021745549142535505,0.0002174575524573938,0.0002174491748459516,0.14731723203895128,0.00021744912828638223,0.0002174398632819889,0.00021744381392556112,0.00021743083670560436,0.00021743607683776642,topic_0,0.8509432060232828
MM__MM_05_26_2016_1.txt,MM/MM_05_26_2016_1.txt,0.5007429160092105,0.2771814920184358,0.00047632996789344963,0.10022827138443394,0.08817366387653665,0.0004763298645797258,0.00047630256776057093,0.000476291920634118,0.00047629396242877456,0.03129210842808645,topic_0,0.5007429160092105
MM__MM_05_26_2017_0.txt,MM/MM_05_26_2017_0.txt,0.7173931218556677,0.0002924681775606569,0.0024689393097847307,0.06817322717410398,0.0002924700385929427,0.21020989314320873,0.00029249131838958903,0.0002924661439352437,0.00029245726469837475,0.0002924655740580538,topic_0,0.7173931218556677
MM__MM_05_27_2016_0.txt,MM/MM_05_27_2016_0.txt,0.11238686942919289,0.00013075018955536864,0.2696160162218188,0.26003414234201616,0.08463057302281682,0.00013075417242447332,0.2726786318238069,0.00013076011684774174,0.000130748960036975,0.00013075372148395824,topic_6,0.2726786318238069
MM__MM_05_27_2019_0.txt,MM/MM_05_27_2019_0.txt,0.33594071934344305,0.0001441347219320109,0.04310619623892084,0.00014412758035065043,0.11935877306822278,0.4527294469594698,0.00014412111883650827,0.04814421637183101,0.00014413874362719222,0.00014412585336618508,topic_5,0.4527294469594698
MM__MM_05_28_2016_0.txt,MM/MM_05_28_2016_0.txt,0.0007354913643402301,0.07351937148187435,0.29575653354885206,0.3737812602837683,0.0007354951761685281,0.0007355066673943393,0.25252997497079416,0.0007354805932028519,0.0007354265809988515,0.0007354593326062988,topic_3,0.3737812602837683
MM__MM_05_28_2018_0.txt,MM/MM_05_28_2018_0.txt,0.00018523570818514403,0.00018522364232340877,0.00018523789869970514,0.19828413313533327,0.2549858962079199,0.0001852338329086837,0.00018523250621554782,0.5454333534747721,0.0001852257979357339,0.00018522779570662753,topic_7,0.5454333534747721
MM__MM_05_29_2017_0.txt,MM/MM_05_29_2017_0.txt,0.4520821758005296,0.00026889995857262326,0.0002688962733646328,0.00026889883295729596,0.00026889093778125774,0.0002688859937181696,0.041993449446564725,0.5040421326783573,0.0002688717387021055,0.0002688983394521673,topic_7,0.5040421326783573
MM__MM_05_29_2019_0.txt,MM/MM_05_29_2019_0.txt,0.0004465088018071541,0.0004464947694676683,0.0004465052387510759,0.0004465433940926997,0.8978151776492751,0.0004464927504659652,0.0004465075533656496,0.00044654910892083434,0.01188570563579561,0.0871735150980583,topic_4,0.8978151776492751
MM__MM_05_30_2016_0.txt,MM/MM_05_30_2016_0.txt,0.15230465558196304,0.0003175382061553677,0.00031755017678871474,0.14508457875970165,0.5822513919425482,0.0003175264824418934,0.00031755492177328623,0.00031752424782861615,0.07959360117106368,0.03917807850973552,topic_4,0.5822513919425482
MM__MM_05_30_2017_0.txt,MM/MM_05_30_2017_0.txt,0.3191287518799431,0.04688229042554844,0.46969275725460435,0.00021283389972670804,0.00021283185519921976,0.00021282234690490347,0.0002128142380220522,0.14625523790518444,0.01697682559229645,0.0002128346025702115,topic_2,0.46969275725460435
MM__MM_05_30_2019_0.txt,MM/MM_05_30_2019_0.txt,0.5985734064633182,0.1052890285770619,0.00016839554744272134,0.00016839417167266487,0.0001683991998776147,0.29495878325577723,0.0001683866581125596,0.0001683981651147954,0.0001684107390557629,0.00016839722256629564,topic_0,0.5985734064633182
MM__MM_05_31_2016_0.txt,MM/MM_05_31_2016_0.txt,0.00033679986845816675,0.0003367749606083754,0.395465022393709,0.00033680205221230683,0.0003367968468407422,0.00033680338475456745,0.577370091995672,0.02480735834189423,0.00033678023635328434,0.0003367699194973418,topic_6,0.577370091995672
MM__MM_05_31_2019_0.txt,MM/MM_05_31_2019_0.txt,0.3925703379531255,0.02072759834537182,0.0001302418341801792,0.0001302425461154788,0.00013023857499496212,0.26443773644234897,0.00013023385326536692,0.3214828963207651,0.00013023485171155164,0.00013023927812111756,topic_0,0.3925703379531255
MM__MM_05_31_2019_1.txt,MM/MM_05_31_2019_1.txt,0.0007814753021879051,0.0007815799016639347,0.5005630400656411,0.0007814153668265193,0.11686569318645373,0.24148016607287615,0.0007814716251546312,0.0007814846298776868,0.0007813282978983177,0.13640234555141997,topic_2,0.5005630400656411
MM__MM_05_31_2019_2.txt,MM/MM_05_31_2019_2.txt,0.38035225350592144,0.20614540586294708,0.13026800108820838,0.09500274540319964,0.0009437315202328753,0.0009436010446620039,0.0009437924636245371,0.0009435948406323006,0.0009435834807847398,0.18351329078978715,topic_0,0.38035225350592144
MM__MM_06_01_2017_0.txt,MM/MM_06_01_2017_0.txt,0.0007144479185562402,0.0007144906345999365,0.0007145362809477768,0.4546011800059596,0.36286378627375016,0.0007144697788116732,0.0007144460956501117,0.0007145138965945824,0.0007144157625964114,0.1775337133525335,topic_3,0.4546011800059596
MM__MM_06_03_2016_0.txt,MM/MM_06_03_2016_0.txt,0.0007520518773766436,0.0007520888440455983,0.0007521177095680975,0.0007520239387056297,0.0007520311912820819,0.0007520666160126505,0.9932315886579328,0.0007520296968531213,0.0007520029868489063,0.0007519984813743953,topic_6,0.9932315886579328
MM__MM_06_04_2019_0.txt,MM/MM_06_04_2019_0.txt,0.49675569522133134,0.02288093949523079,0.08979644696703125,0.00015179059547977867,0.00015179728896133398,0.389656206152686,0.0001517763906851336,0.0001517833800154241,0.00015177513246655228,0.0001517893761124626,topic_0,0.49675569522133134
MM__MM_06_05_2019_0.txt,MM/MM_06_05_2019_0.txt,0.00018979937040816312,0.00018981012510462165,0.0001898102565562474,0.3418705636215847,0.38712781896775234,0.08219076149008163,0.0001897907790903723,0.16387981905058976,0.00018979576255697225,0.023982030576275137,topic_4,0.38712781896775234
MM__MM_06_05_2019_1.txt,MM/MM_06_05_2019_1.txt,0.00016755573751709254,0.0001675426928580528,0.427052719528347,0.00016754250341354608,0.12240479324341681,0.20769888076124104,0.0001675477920419705,0.24183831274580583,0.00016755383215778593,0.00016755116320088886,topic_2,0.427052719528347
